f0_,f1_
2020-09-12 00:00:00 UTC,4360000000000000000000000
2020-11-10 00:00:00 UTC,2580000000000000000000000
2019-01-06 00:00:00 UTC,2410000000000000000000000
2019-07-08 00:00:00 UTC,1770000000000000000000000
2020-04-06 00:00:00 UTC,2700000000000000000000000
2020-07-11 00:00:00 UTC,1100000000000000000000000
2019-09-07 00:00:00 UTC,1900000000000000000000000
2020-04-11 00:00:00 UTC,997000000000000000000000
2020-07-23 00:00:00 UTC,5130000000000000000000000
2020-09-17 00:00:00 UTC,6230000000000000000000000
2019-11-03 00:00:00 UTC,1060000000000000000000000
2019-01-21 00:00:00 UTC,1840000000000000000000000
2020-06-08 00:00:00 UTC,1580000000000000000000000
2020-04-23 00:00:00 UTC,2170000000000000000000000
2019-07-23 00:00:00 UTC,1570000000000000000000000
2020-10-12 00:00:00 UTC,3300000000000000000000000
2020-06-28 00:00:00 UTC,1350000000000000000000000
2020-08-08 00:00:00 UTC,1660000000000000000000000
2019-02-07 00:00:00 UTC,1450000000000000000000000
2020-02-14 00:00:00 UTC,1910000000000000000000000
2019-08-15 00:00:00 UTC,2610000000000000000000000
2020-02-28 00:00:00 UTC,1810000000000000000000000
2019-08-09 00:00:00 UTC,1870000000000000000000000
2020-05-10 00:00:00 UTC,3260000000000000000000000
2019-07-24 00:00:00 UTC,1570000000000000000000000
2020-03-13 00:00:00 UTC,8260000000000000000000000
2019-06-25 00:00:00 UTC,2880000000000000000000000
2020-12-08 00:00:00 UTC,2560000000000000000000000
2020-10-22 00:00:00 UTC,3750000000000000000000000
2020-11-09 00:00:00 UTC,2780000000000000000000000
2019-08-12 00:00:00 UTC,1520000000000000000000000
2019-03-12 00:00:00 UTC,2370000000000000000000000
2019-09-20 00:00:00 UTC,1870000000000000000000000
2020-01-12 00:00:00 UTC,1010000000000000000000000
2019-09-17 00:00:00 UTC,2410000000000000000000000
2019-10-29 00:00:00 UTC,1980000000000000000000000
2020-05-13 00:00:00 UTC,2500000000000000000000000
2019-10-18 00:00:00 UTC,1700000000000000000000000
2019-05-11 00:00:00 UTC,4500000000000000000000000
2019-01-20 00:00:00 UTC,1720000000000000000000000
2020-07-13 00:00:00 UTC,2710000000000000000000000
2019-03-25 00:00:00 UTC,2880000000000000000000000
2020-07-10 00:00:00 UTC,2460000000000000000000000
2020-05-07 00:00:00 UTC,3010000000000000000000000
2020-12-04 00:00:00 UTC,2630000000000000000000000
2020-01-02 00:00:00 UTC,1120000000000000000000000
2020-02-15 00:00:00 UTC,1890000000000000000000000
2019-03-21 00:00:00 UTC,2500000000000000000000000
2019-01-16 00:00:00 UTC,2650000000000000000000000
2020-04-05 00:00:00 UTC,968000000000000000000000
2020-12-18 00:00:00 UTC,3040000000000000000000000
2020-08-11 00:00:00 UTC,3090000000000000000000000
2020-10-06 00:00:00 UTC,2680000000000000000000000
2020-10-24 00:00:00 UTC,1810000000000000000000000
2019-11-08 00:00:00 UTC,1440000000000000000000000
2019-02-18 00:00:00 UTC,3010000000000000000000000
2019-08-20 00:00:00 UTC,2410000000000000000000000
2019-03-01 00:00:00 UTC,1860000000000000000000000
2019-03-02 00:00:00 UTC,1490000000000000000000000
2019-11-18 00:00:00 UTC,1390000000000000000000000
2019-07-29 00:00:00 UTC,1710000000000000000000000
2020-06-15 00:00:00 UTC,2620000000000000000000000
2019-09-05 00:00:00 UTC,1690000000000000000000000
2020-06-03 00:00:00 UTC,1510000000000000000000000
2020-07-18 00:00:00 UTC,1360000000000000000000000
2019-05-29 00:00:00 UTC,3840000000000000000000000
2020-12-29 00:00:00 UTC,4130000000000000000000000
2019-08-19 00:00:00 UTC,1720000000000000000000000
2019-04-26 00:00:00 UTC,4530000000000000000000000
2019-12-06 00:00:00 UTC,1410000000000000000000000
2020-05-08 00:00:00 UTC,2190000000000000000000000
2019-09-18 00:00:00 UTC,2620000000000000000000000
2020-05-22 00:00:00 UTC,1860000000000000000000000
2019-09-14 00:00:00 UTC,1180000000000000000000000
2020-09-14 00:00:00 UTC,5500000000000000000000000
2021-01-02 00:00:00 UTC,2580000000000000000000000
2020-12-26 00:00:00 UTC,1990000000000000000000000
2019-11-09 00:00:00 UTC,844000000000000000000000
2020-01-01 00:00:00 UTC,618000000000000000000000
