f0_,f1_
2019-05-06 00:00:00 UTC,7467516901013995
2019-03-29 00:00:00 UTC,8018490757514765
2019-07-28 00:00:00 UTC,6197667524089446
2019-05-04 00:00:00 UTC,6275404665487338
2019-12-26 00:00:00 UTC,6994892470751919
2019-01-10 00:00:00 UTC,8948512240467086
2020-04-28 00:00:00 UTC,10931262088937261
2019-06-23 00:00:00 UTC,9950346174960441
2020-05-12 00:00:00 UTC,23819555410081244
2020-03-03 00:00:00 UTC,7065663125224036
2020-09-11 00:00:00 UTC,158179788757606162
2019-02-17 00:00:00 UTC,6149950890491047
2019-02-15 00:00:00 UTC,6903620156380477
2019-03-30 00:00:00 UTC,6928270469961717
2019-10-23 00:00:00 UTC,13854157811931661
2021-01-13 00:00:00 UTC,76535510602557279
2020-09-29 00:00:00 UTC,167462787064785265
2019-07-06 00:00:00 UTC,10636289560736701
2019-12-19 00:00:00 UTC,7896889721550038
2019-01-18 00:00:00 UTC,7.73574E+15
2020-01-11 00:00:00 UTC,6133789704106722
2019-04-08 00:00:00 UTC,8344268724100923
2020-01-15 00:00:00 UTC,7789462345299496
2019-06-11 00:00:00 UTC,14216619993606641
2019-10-17 00:00:00 UTC,9.91193E+15
2020-07-07 00:00:00 UTC,43532044460473011
2020-08-27 00:00:00 UTC,111173002300934290
2020-12-21 00:00:00 UTC,91751460662288511
2020-08-25 00:00:00 UTC,126037669692345317
2020-10-04 00:00:00 UTC,81787606886511944
2020-04-24 00:00:00 UTC,11653027758655405
2019-11-06 00:00:00 UTC,9799267599936379
2019-04-05 00:00:00 UTC,7.34004E+15
2019-03-08 00:00:00 UTC,7521733319716626
2020-05-03 00:00:00 UTC,9877677910025396
2020-11-15 00:00:00 UTC,35834157092870385
2019-04-22 00:00:00 UTC,7716682424006096
2020-02-04 00:00:00 UTC,6121948103972257
2019-08-22 00:00:00 UTC,10853678343650609
2020-03-21 00:00:00 UTC,10635153429516480
2020-05-16 00:00:00 UTC,22278249901628444
2020-11-04 00:00:00 UTC,41999704896996530
2019-01-08 00:00:00 UTC,7557836646297215
2020-03-10 00:00:00 UTC,8757339270057904
2019-09-28 00:00:00 UTC,13713405471213384
2019-12-03 00:00:00 UTC,8531762568727772
2019-11-11 00:00:00 UTC,10472681497863380
2019-08-23 00:00:00 UTC,10173417651417371
2019-10-08 00:00:00 UTC,10499652920638111
2019-07-12 00:00:00 UTC,10066613324209065
2019-10-06 00:00:00 UTC,7917584167532637
2019-03-09 00:00:00 UTC,6592864046795229
2019-09-01 00:00:00 UTC,10169003727130882
2019-10-31 00:00:00 UTC,11877278602389515
2020-04-27 00:00:00 UTC,11697373046398515
2020-01-10 00:00:00 UTC,7439681252125008
2020-05-01 00:00:00 UTC,11473519423765423
2019-05-26 00:00:00 UTC,8215046333432829
2020-12-25 00:00:00 UTC,104564288011965172
